id,mycT,mybDKO,mycT_mybDKO_down,mycT_down,mybDKO_down
AT3G20330,-0.106570954,0.03,N,N,N
AT4G30190,-0.104457555,0.03,N,N,N
AT5G50870,-0.10095676,0.03,N,N,N
AT5G27290,-0.100793219,0.03,N,N,N
AT2G01735,-0.100084429,0.03,N,N,N
AT1G74900,-0.099692055,0.03,N,N,N
AT5G18940,-0.098751551,0.03,N,N,N
AT1G76150,-0.097670609,0.03,N,N,N
AT3G20320,-0.09643597,0.03,N,N,N
AT1G28440,-0.095876677,0.03,N,N,N
AT1G27940,-0.093109404,0.03,N,N,N
AT1G26120,-0.092526615,0.03,N,N,N
AT2G15900,-0.09213494,0.03,N,N,N
AT5G42460,-0.092126307,0.03,N,N,N
AT4G37630,-0.090765464,0.03,N,N,N
AT2G43420,-0.087993247,0.03,N,N,N
AT3G18630,-0.085729874,0.03,N,N,N
AT1G08200,-0.085481817,0.03,N,N,N
AT2G22270,-0.085221587,0.03,N,N,N
AT5G48250,-0.081425604,0.03,N,N,N
AT5G17410,-0.072176729,0.03,N,N,N
AT1G79190,-0.071258683,0.03,N,N,N
AT1G76400,-0.070917858,0.03,N,N,N
AT4G04800,-0.069005256,0.03,N,N,N
AT1G74710,-0.068178174,0.03,N,N,N
AT5G56930,-0.067940082,0.03,N,N,N
AT5G04560,-0.06601201,0.03,N,N,N
AT3G53030,-0.064182856,0.03,N,N,N
AT3G20560,-0.061954733,0.03,N,N,N
AT3G48350,-0.061052425,0.03,N,N,N
AT1G03410,-0.053287408,0.03,N,N,N
AT5G54540,-0.051998698,0.03,N,N,N
AT1G48310,-0.051816361,0.03,N,N,N
AT5G22480,-0.049935317,0.03,N,N,N
AT3G44600,-0.049559773,0.03,N,N,N
AT1G26090,-0.047965325,0.03,N,N,N
AT4G03090,-0.04712029,0.03,N,N,N
AT1G06580,-0.044190133,0.03,N,N,N
AT3G16740,-0.041531223,0.03,N,N,N
AT1G27590,-0.040536797,0.03,N,N,N
AT3G52500,-0.039580346,0.03,N,N,N
AT3G13460,-0.038380064,0.03,N,N,N
AT2G20890,-0.038076908,0.03,N,N,N
AT5G03290,-0.037400879,0.03,N,N,N
AT5G03630,-0.037367245,0.03,N,N,N
AT5G22250,-0.034926839,0.03,N,N,N
AT1G09430,-0.034417534,0.03,N,N,N
AT4G19210,-0.033059178,0.03,N,N,N
AT5G48770,-0.031919334,0.03,N,N,N
AT1G30835,-0.029366717,0.03,N,N,N
AT1G21540,-0.026987226,0.03,N,N,N
AT1G73530,-0.022234781,0.03,N,N,N
AT5G63610,-0.020473322,0.03,N,N,N
AT3G45740,-0.020011282,0.03,N,N,N
AT2G26650,-0.016605078,0.03,N,N,N
AT3G54030,-0.013768155,0.03,N,N,N
AT5G42310,-0.011849718,0.03,N,N,N
AT5G47380,-0.011564752,0.03,N,N,N
AT3G22990,-0.009601999,0.03,N,N,N
AT2G38000,-0.006574958,0.03,N,N,N
AT2G27510,-0.005702653,0.03,N,N,N
AT1G51500,-0.004642814,0.03,N,N,N
AT2G27450,-0.003938448,0.03,N,N,N
AT2G37680,-0.002490166,0.03,N,N,N
AT1G03280,0.007978898,0.03,N,N,N
AT4G23620,0.00894338,0.03,N,N,N
AT2G20360,0.010507812,0.03,N,N,N
AT4G23410,0.011064609,0.03,N,N,N
AT2G03510,0.016099506,0.03,N,N,N
AT3G47940,0.016343514,0.03,N,N,N
AT5G24020,0.019206471,0.03,N,N,N
AT3G53520,0.01952416,0.03,N,N,N
AT1G48860,0.022058601,0.03,N,N,N
AT5G45280,0.022304935,0.03,N,N,N
AT4G33770,0.02605211,0.03,N,N,N
AT5G46640,0.028957622,0.03,N,N,N
AT5G26820,0.030330577,0.03,N,N,N
AT2G19240,0.033788314,0.03,N,N,N
AT5G01800,0.038393838,0.03,N,N,N
AT1G64460,0.040954187,0.03,N,N,N
AT5G58740,0.042286971,0.03,N,N,N
AT2G45250,0.045149401,0.03,N,N,N
AT1G55940,0.049267545,0.03,N,N,N
AT3G59520,0.052308873,0.03,N,N,N
AT5G14140,0.062124607,0.03,N,N,N
AT1G17120,0.06360517,0.03,N,N,N
AT3G13700,0.069308409,0.03,N,N,N
AT5G64780,0.07148373,0.03,N,N,N
AT2G33110,0.080851267,0.03,N,N,N
AT2G44530,0.081359748,0.03,N,N,N
AT2G40020,0.082252592,0.03,N,N,N
AT3G22110,0.083690852,0.03,N,N,N
AT3G03070,0.087555465,0.03,N,N,N
AT1G02090,0.089303034,0.03,N,N,N
AT2G21170,0.095608459,0.03,N,N,N
AT5G54165,0.096676019,0.03,N,N,N
AT3G18620,0.096742195,0.03,N,N,N
AT3G25882,0.097471568,0.03,N,N,N
AT5G43780,0.103631091,0.03,N,N,N
AT5G51700,0.103918952,0.03,N,N,N
AT5G11450,0.113800028,0.03,N,N,N
AT3G24110,0.115403867,0.03,N,N,N
AT1G03230,0.115477217,0.03,N,N,N
AT5G64090,0.120726784,0.03,N,N,N
AT5G54100,0.121813048,0.03,N,N,N
AT4G19640,0.135140386,0.03,N,N,N
AT1G01860,0.14181786,0.03,N,N,N
AT5G63970,0.141923236,0.03,N,N,N
AT1G79040,0.146893492,0.03,N,N,N
AT2G46535,0.1486685,0.03,N,N,N
AT1G47670,0.148880614,0.03,N,N,N
AT3G18230,0.150380588,0.03,N,N,N
AT1G24310,0.154038786,0.03,N,N,N
AT3G63490,0.163165324,0.03,N,N,N
AT2G34420,0.167057113,0.03,N,N,N
AT3G08030,0.171151814,0.03,N,N,N
AT4G28030,0.177563827,0.03,N,N,N
AT3G01680,0.185458486,0.03,N,N,N
AT4G02770,0.210097827,0.03,N,N,N
AT4G27390,0.214798847,0.03,N,N,N
AT2G40600,0.23840097,0.03,N,N,N
AT5G42860,0.251728791,0.03,N,N,N
AT3G21055,0.259738823,0.03,N,N,N
AT4G35160,0.285044263,0.03,N,N,N
AT3G27030,0.322462186,0.03,N,N,N
ATMG00060,0.354961914,0.03,N,N,N
AT4G37022,0.390901859,0.03,N,N,N
AT5G02190,0.485426827,0.03,N,N,N
ATCG00020,0.634093349,0.03,N,N,N
AT1G63245,0.748347863,0.03,N,N,N
AT1G06265,-0.700709709,0.04,N,N,N
AT5G49410,-0.677557667,0.04,N,N,N
AT4G27560,-0.67568506,0.04,N,N,N
AT3G50420,-0.644463513,0.04,N,N,N
AT5G40720,-0.458311948,0.04,N,N,N
AT5G43920,-0.437111305,0.04,N,N,N
AT5G45780,-0.409290975,0.04,N,N,N
AT1G58470,-0.384328602,0.04,N,N,N
AT1G30440,-0.372609751,0.04,N,N,N
AT3G59150,-0.367526583,0.04,N,N,N
AT1G52620,-0.358017551,0.04,N,N,N
AT5G46680,-0.341894644,0.04,N,N,N
AT1G04100,-0.337034987,0.04,N,N,N
AT2G45870,-0.332028685,0.04,N,N,N
AT1G31220,-0.329187837,0.04,N,N,N
AT3G22104,-0.327152639,0.04,N,N,N
AT3G13340,-0.325156118,0.04,N,N,N
AT1G04000,-0.321746954,0.04,N,N,N
AT4G03180,-0.321671332,0.04,N,N,N
AT1G17145,-0.315032566,0.04,N,N,N
AT4G15570,-0.308588714,0.04,N,N,N
AT4G15010,-0.295149539,0.04,N,N,N
AT5G20360,-0.293639051,0.04,N,N,N
AT3G16230,-0.291845738,0.04,N,N,N
AT5G57500,-0.290219235,0.04,N,N,N
AT2G18690,-0.278241423,0.04,N,N,N
AT3G17750,-0.276079646,0.04,N,N,N
AT2G06005,-0.272573886,0.04,N,N,N
AT1G59650,-0.272243705,0.04,N,N,N
AT2G18600,-0.265119226,0.04,N,N,N
AT5G16830,-0.258039496,0.04,N,N,N
AT5G39450,-0.257884041,0.04,N,N,N
AT1G05160,-0.257797758,0.04,N,N,N
AT5G49880,-0.251344713,0.04,N,N,N
AT5G64970,-0.250178518,0.04,N,N,N
AT5G14210,-0.245774097,0.04,N,N,N
AT2G32910,-0.239080415,0.04,N,N,N
AT4G20060,-0.233672346,0.04,N,N,N
AT2G40530,-0.233083196,0.04,N,N,N
AT5G05540,-0.225139724,0.04,N,N,N
AT5G12440,-0.22261834,0.04,N,N,N
AT1G79720,-0.222423882,0.04,N,N,N
AT5G18440,-0.221135171,0.04,N,N,N
AT4G18370,-0.219601276,0.04,N,N,N
AT3G21190,-0.219543356,0.04,N,N,N
AT5G01430,-0.21630301,0.04,N,N,N
AT4G10970,-0.213217859,0.04,N,N,N
AT5G64960,-0.211719927,0.04,N,N,N
AT1G68730,-0.208791431,0.04,N,N,N
AT1G10890,-0.206091555,0.04,N,N,N
AT5G03520,-0.200987332,0.04,N,N,N
AT5G51830,-0.194103946,0.04,N,N,N
AT2G11240,-0.191569085,0.04,N,N,N
AT3G19900,-0.188758352,0.04,N,N,N
AT1G30270,-0.188287778,0.04,N,N,N
AT5G50840,-0.187251819,0.04,N,N,N
AT5G16420,-0.185579365,0.04,N,N,N
AT2G39580,-0.185367912,0.04,N,N,N
AT4G18260,-0.184515275,0.04,N,N,N
AT3G21270,-0.184171337,0.04,N,N,N
AT1G71696,-0.18188307,0.04,N,N,N
AT4G33910,-0.181647279,0.04,N,N,N
AT3G15890,-0.18118183,0.04,N,N,N
AT2G22920,-0.180761381,0.04,N,N,N
AT2G19180,-0.175122193,0.04,N,N,N
AT2G40950,-0.174736835,0.04,N,N,N
AT5G26620,-0.173219579,0.04,N,N,N
AT3G06980,-0.172872411,0.04,N,N,N
AT3G12670,-0.172638463,0.04,N,N,N
AT3G50340,-0.169129707,0.04,N,N,N
AT5G05920,-0.168142796,0.04,N,N,N
AT2G45540,-0.161984525,0.04,N,N,N
AT2G21350,-0.161125614,0.04,N,N,N
AT1G22882,-0.160018291,0.04,N,N,N
AT4G01040,-0.157575906,0.04,N,N,N
AT5G14790,-0.157541277,0.04,N,N,N
AT1G67195,-0.154584261,0.04,N,N,N
AT5G41950,-0.154569114,0.04,N,N,N
AT1G09140,-0.15288961,0.04,N,N,N
AT1G09010,-0.151414353,0.04,N,N,N
AT2G35155,-0.149188274,0.04,N,N,N
AT5G12010,-0.147605449,0.04,N,N,N
AT2G37160,-0.145930485,0.04,N,N,N
AT1G76630,-0.145215206,0.04,N,N,N
AT4G02620,-0.141201336,0.04,N,N,N
AT5G16760,-0.139392476,0.04,N,N,N
AT5G13000,-0.137214025,0.04,N,N,N
AT4G25910,-0.135185784,0.04,N,N,N
AT5G36890,-0.134034543,0.04,N,N,N
AT1G14990,-0.133894355,0.04,N,N,N
AT2G18910,-0.132648342,0.04,N,N,N
AT2G40800,-0.128007612,0.04,N,N,N
AT3G54850,-0.126495573,0.04,N,N,N
AT1G02650,-0.123889457,0.04,N,N,N
AT4G29000,-0.123889457,0.04,N,N,N
AT4G31340,-0.119772695,0.04,N,N,N
AT5G57970,-0.119463667,0.04,N,N,N
AT4G11175,-0.118739586,0.04,N,N,N
AT5G03300,-0.117593662,0.04,N,N,N
AT4G03000,-0.11716725,0.04,N,N,N
AT5G19910,-0.114086859,0.04,N,N,N
AT5G07970,-0.112297101,0.04,N,N,N
AT4G18040,-0.111088095,0.04,N,N,N
AT5G16260,-0.107762348,0.04,N,N,N
AT1G15750,-0.106824718,0.04,N,N,N
AT1G64572,-0.106108328,0.04,N,N,N
AT3G53570,-0.10584404,0.04,N,N,N
AT3G54960,-0.099641659,0.04,N,N,N
AT1G70690,-0.099577581,0.04,N,N,N
AT2G30530,-0.099067833,0.04,N,N,N
AT5G07350,-0.097024454,0.04,N,N,N
AT4G08470,-0.096678913,0.04,N,N,N
AT5G22740,-0.095413953,0.04,N,N,N
AT4G17680,-0.094774373,0.04,N,N,N
AT1G61255,-0.0946052,0.04,N,N,N
AT3G26165,-0.094538321,0.04,N,N,N
AT3G60400,-0.093556821,0.04,N,N,N
AT5G11810,-0.0934622,0.04,N,N,N
AT2G32230,-0.091355711,0.04,N,N,N
AT4G35460,-0.089009595,0.04,N,N,N
AT4G39660,-0.088475904,0.04,N,N,N
AT5G63910,-0.087189847,0.04,N,N,N
AT4G20010,-0.087180055,0.04,N,N,N
AT4G35860,-0.086852559,0.04,N,N,N
AT3G18040,-0.084679133,0.04,N,N,N
AT2G26840,-0.08291057,0.04,N,N,N
AT5G56130,-0.08207248,0.04,N,N,N
AT5G65620,-0.079192167,0.04,N,N,N
AT3G63270,-0.078837336,0.04,N,N,N
AT1G72650,-0.077935398,0.04,N,N,N
AT3G05932,-0.077907831,0.04,N,N,N
AT2G35738,-0.076675591,0.04,N,N,N
AT4G28610,-0.076532862,0.04,N,N,N
AT5G49060,-0.075697112,0.04,N,N,N
AT1G65040,-0.074982786,0.04,N,N,N
AT4G27910,-0.07444556,0.04,N,N,N
AT4G33625,-0.073367131,0.04,N,N,N
AT1G49405,-0.071234905,0.04,N,N,N
AT5G11580,-0.068849184,0.04,N,N,N
AT5G42765,-0.068243825,0.04,N,N,N
AT1G15280,-0.064499534,0.04,N,N,N
AT5G62200,-0.061855869,0.04,N,N,N
AT3G13070,-0.060649861,0.04,N,N,N
AT5G49720,-0.059258379,0.04,N,N,N
AT1G09150,-0.057705354,0.04,N,N,N
AT4G31070,-0.055317768,0.04,N,N,N
AT1G72320,-0.055282436,0.04,N,N,N
AT2G34040,-0.054250418,0.04,N,N,N
AT5G65540,-0.054179251,0.04,N,N,N
AT5G47160,-0.053637964,0.04,N,N,N
AT3G60860,-0.053288299,0.04,N,N,N
AT5G54580,-0.052823833,0.04,N,N,N
AT4G25970,-0.050233741,0.04,N,N,N
AT1G31160,-0.048613036,0.04,N,N,N
AT3G20170,-0.04833125,0.04,N,N,N
AT5G41940,-0.04734068,0.04,N,N,N
AT5G53300,-0.045912625,0.04,N,N,N
AT5G16380,-0.042532185,0.04,N,N,N
AT1G70180,-0.038727834,0.04,N,N,N
AT5G09330,-0.038569282,0.04,N,N,N
AT3G12480,-0.036496848,0.04,N,N,N
AT4G21770,-0.033748791,0.04,N,N,N
AT1G10840,-0.032517025,0.04,N,N,N
AT5G16890,-0.024732521,0.04,N,N,N
AT4G22360,-0.019916463,0.04,N,N,N
AT1G11800,-0.019628807,0.04,N,N,N
AT2G41350,-0.017898254,0.04,N,N,N
AT4G38050,-0.015338899,0.04,N,N,N
AT1G47230,-0.015213094,0.04,N,N,N
AT4G31890,-0.014832108,0.04,N,N,N
AT4G32400,-0.01136228,0.04,N,N,N
AT1G55900,-0.010966064,0.04,N,N,N
AT2G44350,-0.010513768,0.04,N,N,N
AT2G42220,-0.009588848,0.04,N,N,N
AT5G64270,-0.009449395,0.04,N,N,N
AT3G12940,-0.009228358,0.04,N,N,N
AT2G13440,-0.00846318,0.04,N,N,N
AT1G18260,-0.006327958,0.04,N,N,N
AT2G36670,-0.004013063,0.04,N,N,N
AT3G10520,-0.002345699,0.04,N,N,N
AT3G56210,-0.001848721,0.04,N,N,N
AT5G50320,-0.001593258,0.04,N,N,N
AT3G52210,0.002037993,0.04,N,N,N
AT5G06860,0.002299014,0.04,N,N,N
AT4G00895,0.004635002,0.04,N,N,N
AT5G10480,0.009102207,0.04,N,N,N
AT2G24350,0.009747977,0.04,N,N,N
AT5G55810,0.010908899,0.04,N,N,N
AT1G80460,0.012470949,0.04,N,N,N
AT5G01590,0.016463134,0.04,N,N,N
AT4G25550,0.016716487,0.04,N,N,N
AT4G30935,0.018120212,0.04,N,N,N
AT1G05890,0.026625835,0.04,N,N,N
AT3G45890,0.030907585,0.04,N,N,N
AT1G28320,0.035124357,0.04,N,N,N
AT4G27760,0.035902547,0.04,N,N,N
AT3G07330,0.038368077,0.04,N,N,N
AT5G05310,0.052687326,0.04,N,N,N
AT4G12570,0.058492764,0.04,N,N,N
AT1G47840,0.069330743,0.04,N,N,N
AT3G56460,0.073795525,0.04,N,N,N
AT1G24290,0.078688889,0.04,N,N,N
AT1G79750,0.084508473,0.04,N,N,N
AT5G48370,0.086857811,0.04,N,N,N
AT2G24250,0.097812023,0.04,N,N,N
AT5G01980,0.101073728,0.04,N,N,N
AT1G65260,0.104955481,0.04,N,N,N
AT3G43540,0.107961703,0.04,N,N,N
AT2G36885,0.114597832,0.04,N,N,N
AT5G52840,0.115031044,0.04,N,N,N
AT5G08530,0.121964345,0.04,N,N,N
AT5G09443,0.12799055,0.04,N,N,N
AT5G65170,0.132472834,0.04,N,N,N
AT4G15410,0.133022554,0.04,N,N,N
AT1G19680,0.134874795,0.04,N,N,N
AT5G15390,0.136931518,0.04,N,N,N
AT1G57540,0.148379471,0.04,N,N,N
AT4G33410,0.154243652,0.04,N,N,N
AT5G07322,0.174283166,0.04,N,N,N
AT3G26420,0.205824516,0.04,N,N,N
AT1G08700,0.235615511,0.04,N,N,N
AT4G08230,0.252273101,0.04,N,N,N
AT3G26900,0.278488377,0.04,N,N,N
AT5G66090,0.299777539,0.04,N,N,N
AT2G41180,0.376640637,0.04,N,N,N
AT3G60420,0.408093105,0.04,N,N,N
AT1G75040,0.432289664,0.04,N,N,N
AT4G37290,0.914684753,0.04,N,N,N
AT4G25707,-0.880895387,0.05,N,Y,N
AT3G51478,-0.681025223,0.05,N,N,N
AT1G32640,-0.635440123,0.05,N,N,N
AT1G72645,-0.605176537,0.05,N,N,N
AT5G05730,-0.528945827,0.05,N,N,N
AT5G13210,-0.528819423,0.05,N,N,N
AT4G13992,-0.523034752,0.05,N,N,N
AT1G59865,-0.479609501,0.05,N,N,N
AT3G04020,-0.473963159,0.05,N,N,N
AT5G43403,-0.431732784,0.05,N,N,N
AT1G56300,-0.417372057,0.05,N,N,N
AT2G45500,-0.399851096,0.05,N,N,N
AT2G21520,-0.393548184,0.05,N,N,N
AT3G20620,-0.380056691,0.05,N,N,N
AT3G22942,-0.375569589,0.05,N,N,N
AT1G23450,-0.356642811,0.05,N,N,N
AT1G64840,-0.353218323,0.05,N,N,N
AT2G26110,-0.352522838,0.05,N,N,N
AT1G02960,-0.345597001,0.05,N,N,N
AT5G09820,-0.332023649,0.05,N,N,N
AT5G01090,-0.330454697,0.05,N,N,N
AT1G45201,-0.31933982,0.05,N,N,N
AT4G01590,-0.310028445,0.05,N,N,N
AT5G42320,-0.303929764,0.05,N,N,N
AT1G14560,-0.284370553,0.05,N,N,N
AT1G60600,-0.278470716,0.05,N,N,N
AT2G39280,-0.270882268,0.05,N,N,N
AT5G58210,-0.263034406,0.05,N,N,N
AT3G05120,-0.259810929,0.05,N,N,N
AT5G65820,-0.25821455,0.05,N,N,N
AT1G30300,-0.255712495,0.05,N,N,N
AT2G43080,-0.255504649,0.05,N,N,N
AT4G29860,-0.248556508,0.05,N,N,N
AT1G74520,-0.246843804,0.05,N,N,N
AT4G20400,-0.245382388,0.05,N,N,N
AT1G61490,-0.241757746,0.05,N,N,N
AT1G68370,-0.237300958,0.05,N,N,N
AT3G53930,-0.236728643,0.05,N,N,N
AT4G08100,-0.226965151,0.05,N,N,N
AT2G31280,-0.225275526,0.05,N,N,N
AT2G23520,-0.224389719,0.05,N,N,N
AT5G43170,-0.224059468,0.05,N,N,N
AT1G07280,-0.215814125,0.05,N,N,N
AT2G20630,-0.208822568,0.05,N,N,N
AT2G37050,-0.208124496,0.05,N,N,N
AT5G63020,-0.203890637,0.05,N,N,N
AT4G31750,-0.19547644,0.05,N,N,N
AT3G15590,-0.195420912,0.05,N,N,N
AT2G24530,-0.185814123,0.05,N,N,N
AT1G17480,-0.185511035,0.05,N,N,N
AT3G63010,-0.185484718,0.05,N,N,N
AT5G61190,-0.179717403,0.05,N,N,N
AT1G73490,-0.177479116,0.05,N,N,N
AT4G12060,-0.17394115,0.05,N,N,N
AT4G34960,-0.171018943,0.05,N,N,N
AT1G48900,-0.17091579,0.05,N,N,N
AT1G44820,-0.170817858,0.05,N,N,N
AT2G29140,-0.16721478,0.05,N,N,N
AT2G31290,-0.167042493,0.05,N,N,N
AT1G63810,-0.166649869,0.05,N,N,N
AT2G19160,-0.166099994,0.05,N,N,N
AT4G22120,-0.163292083,0.05,N,N,N
AT5G36230,-0.162100147,0.05,N,N,N
AT5G14620,-0.156742958,0.05,N,N,N
AT3G55850,-0.156019399,0.05,N,N,N
AT5G25360,-0.155612081,0.05,N,N,N
AT2G45850,-0.1540409,0.05,N,N,N
AT5G06850,-0.152501225,0.05,N,N,N
AT4G01220,-0.152369958,0.05,N,N,N
AT1G21610,-0.151821497,0.05,N,N,N
AT1G14205,-0.151481657,0.05,N,N,N
AT4G18375,-0.149160344,0.05,N,N,N
AT5G12480,-0.148777485,0.05,N,N,N
AT3G60810,-0.143540304,0.05,N,N,N
AT5G44450,-0.143050854,0.05,N,N,N
AT5G17890,-0.139889597,0.05,N,N,N
AT1G13020,-0.139781159,0.05,N,N,N
AT1G48960,-0.139501325,0.05,N,N,N
AT3G57580,-0.138197294,0.05,N,N,N
AT3G57880,-0.137445387,0.05,N,N,N
AT5G16350,-0.137036708,0.05,N,N,N
AT4G22720,-0.135822877,0.05,N,N,N
AT4G26060,-0.135466435,0.05,N,N,N
AT1G51710,-0.134793835,0.05,N,N,N
AT1G51510,-0.13423979,0.05,N,N,N
AT5G58200,-0.132757075,0.05,N,N,N
AT1G29200,-0.132524086,0.05,N,N,N
AT3G14130,-0.1319852,0.05,N,N,N
AT5G47870,-0.129215319,0.05,N,N,N
AT3G05710,-0.128272202,0.05,N,N,N
AT3G03370,-0.127030565,0.05,N,N,N
AT5G53980,-0.12485472,0.05,N,N,N
AT2G34357,-0.124314188,0.05,N,N,N
AT3G61600,-0.123001913,0.05,N,N,N
AT1G14830,-0.121867376,0.05,N,N,N
AT2G33840,-0.12025367,0.05,N,N,N
AT5G37370,-0.120113349,0.05,N,N,N
AT5G22650,-0.119051779,0.05,N,N,N
AT1G10180,-0.117183539,0.05,N,N,N
AT3G01142,-0.112610124,0.05,N,N,N
AT3G09162,-0.107675518,0.05,N,N,N
AT1G01230,-0.106123988,0.05,N,N,N
AT1G22490,-0.104588901,0.05,N,N,N
AT1G15030,-0.10291585,0.05,N,N,N
AT3G23980,-0.102692902,0.05,N,N,N
AT4G33530,-0.101754658,0.05,N,N,N
AT2G34920,-0.099682058,0.05,N,N,N
AT1G18040,-0.099456315,0.05,N,N,N
AT5G18190,-0.098008846,0.05,N,N,N
AT3G57990,-0.096990749,0.05,N,N,N
AT4G27050,-0.096436326,0.05,N,N,N
AT3G15900,-0.095940249,0.05,N,N,N
AT1G12250,-0.095874565,0.05,N,N,N
AT1G64230,-0.09358062,0.05,N,N,N
AT2G06990,-0.093416939,0.05,N,N,N
AT4G37510,-0.09051799,0.05,N,N,N
AT4G17600,-0.090517366,0.05,N,N,N
AT2G13840,-0.09012676,0.05,N,N,N
AT5G46720,-0.089835334,0.05,N,N,N
AT4G29660,-0.087462841,0.05,N,N,N
AT5G13270,-0.087343812,0.05,N,N,N
AT3G08930,-0.086911824,0.05,N,N,N
AT3G16290,-0.086278305,0.05,N,N,N
AT1G30910,-0.086266161,0.05,N,N,N
AT1G22960,-0.083577133,0.05,N,N,N
AT5G52250,-0.08246216,0.05,N,N,N
AT4G28660,-0.078957142,0.05,N,N,N
AT1G67580,-0.07676069,0.05,N,N,N
AT2G30140,-0.075746696,0.05,N,N,N
AT1G17270,-0.069620096,0.05,N,N,N
AT5G19230,-0.06874384,0.05,N,N,N
AT3G57170,-0.067416537,0.05,N,N,N
AT1G04420,-0.066648384,0.05,N,N,N
AT2G19310,-0.065482469,0.05,N,N,N
AT5G03370,-0.065063456,0.05,N,N,N
AT1G29890,-0.057798371,0.05,N,N,N
AT1G79970,-0.057227253,0.05,N,N,N
AT2G47895,-0.055925415,0.05,N,N,N
AT2G43260,-0.050174172,0.05,N,N,N
AT2G05840,-0.048962446,0.05,N,N,N
AT5G21070,-0.045198405,0.05,N,N,N
AT4G17300,-0.038312812,0.05,N,N,N
AT5G43940,-0.037333471,0.05,N,N,N
AT2G41620,-0.032666189,0.05,N,N,N
AT4G30580,-0.028831175,0.05,N,N,N
AT2G38840,-0.020095501,0.05,N,N,N
AT5G04170,-0.0198391,0.05,N,N,N
AT1G71900,-0.016551998,0.05,N,N,N
AT4G23895,-0.013442961,0.05,N,N,N
AT2G35450,-0.010234057,0.05,N,N,N
AT4G36180,-0.008615988,0.05,N,N,N
AT1G27050,-0.007530396,0.05,N,N,N
AT1G21700,-0.006745726,0.05,N,N,N
AT5G45620,-0.005900065,0.05,N,N,N
AT1G11930,-0.005615792,0.05,N,N,N
AT3G13860,-0.002375981,0.05,N,N,N
AT3G54480,-0.002128318,0.05,N,N,N
AT4G09570,0.000181437,0.05,N,N,N
AT5G04430,0.003218096,0.05,N,N,N
AT2G26340,0.006234802,0.05,N,N,N
AT3G52880,0.007285743,0.05,N,N,N
AT5G51795,0.007561878,0.05,N,N,N
AT3G04680,0.00783199,0.05,N,N,N
AT1G08000,0.010519698,0.05,N,N,N
AT5G19830,0.015075321,0.05,N,N,N
AT1G79930,0.015086547,0.05,N,N,N
AT2G33600,0.018463466,0.05,N,N,N
AT3G13065,0.019165234,0.05,N,N,N
AT3G60320,0.0195575,0.05,N,N,N
AT1G05310,0.020119258,0.05,N,N,N
AT3G06820,0.020364656,0.05,N,N,N
AT5G57990,0.02559813,0.05,N,N,N
AT1G78560,0.025955328,0.05,N,N,N
AT3G01430,0.030542874,0.05,N,N,N
AT1G10610,0.03175872,0.05,N,N,N
AT3G18280,0.032252218,0.05,N,N,N
AT2G21600,0.033761634,0.05,N,N,N
AT1G18690,0.034825364,0.05,N,N,N
AT2G02180,0.03494419,0.05,N,N,N
AT5G56100,0.03600135,0.05,N,N,N
AT1G52760,0.037484796,0.05,N,N,N
AT5G22210,0.046398891,0.05,N,N,N
AT4G39220,0.047725964,0.05,N,N,N
AT1G56590,0.055499857,0.05,N,N,N
AT3G62830,0.062892484,0.05,N,N,N
AT5G15600,0.071616252,0.05,N,N,N
AT2G46070,0.073107548,0.05,N,N,N
AT1G64520,0.073256349,0.05,N,N,N
AT1G67590,0.077359594,0.05,N,N,N
AT5G45220,0.078492308,0.05,N,N,N
AT1G16750,0.083734349,0.05,N,N,N
AT5G13120,0.087336193,0.05,N,N,N
AT4G25600,0.093976148,0.05,N,N,N
AT3G52030,0.097562003,0.05,N,N,N
AT3G54826,0.098804212,0.05,N,N,N
AT1G61780,0.099293431,0.05,N,N,N
AT3G01560,0.104630937,0.05,N,N,N
AT2G21850,0.108502968,0.05,N,N,N
AT3G26060,0.110811085,0.05,N,N,N
AT2G27810,0.114314302,0.05,N,N,N
AT4G31930,0.12156783,0.05,N,N,N
AT1G01300,0.122623662,0.05,N,N,N
AT4G24880,0.125777526,0.05,N,N,N
AT3G10400,0.131977126,0.05,N,N,N
AT1G02150,0.145721162,0.05,N,N,N
AT1G08720,0.14950893,0.05,N,N,N
AT1G80230,0.149932554,0.05,N,N,N
AT1G17620,0.153495324,0.05,N,N,N
AT3G09630,0.16836833,0.05,N,N,N
AT5G56760,0.170244529,0.05,N,N,N
AT1G16690,0.191040643,0.05,N,N,N
AT3G22210,0.213146331,0.05,N,N,N
AT3G50685,0.21536349,0.05,N,N,N
AT1G55580,0.231325546,0.05,N,N,N
AT1G58100,0.235216462,0.05,N,N,N
AT2G14830,0.304455531,0.05,N,N,N
AT4G00110,0.461242792,0.05,N,N,N
AT1G62280,0.557290082,0.05,N,N,N
ATMG00513,1.319689623,0.05,N,N,N
AT4G22620,-1.075767508,0.06,N,Y,N
AT1G74400,-0.974121368,0.06,N,Y,N
AT4G14548,-0.647718625,0.06,N,N,N
AT1G57700,-0.562388809,0.06,N,N,N
AT5G22310,-0.502469781,0.06,N,N,N
AT2G37530,-0.434321083,0.06,N,N,N
AT1G21980,-0.431009083,0.06,N,N,N
AT1G60700,-0.419314689,0.06,N,N,N
AT2G42960,-0.403760641,0.06,N,N,N
AT5G43320,-0.400484961,0.06,N,N,N
AT3G04980,-0.347923303,0.06,N,N,N
